代码,名称,收盘价,涨跌幅,换手率,龙虎榜净买额(万),市场总成交额(万),Ntransac,上榜原因,Oldid,龙虎榜卖出额(万),龙虎榜买入额(万),龙虎榜成交额(万),上榜日,净买额占总成交比,成交额占总成交比,流通市场(亿),上榜后1日,Rchange1do,上榜后2日,Rchange2do,Rchange3dc,Rchange3do,上榜后5日,Rchange5do,上榜后10日,Rchange10do,Rchange15dc,Rchange15do,Rchange20dc,Rchange20do,Rchange30dc,Rchange30do,Rchange1m,Rchange3m,Rchange6m,Rchange1y,SumCount,JGBSumCount,JGSSumCount,JGBMoney,JGSMoney,JGJMMoney,解读
002506,协鑫集成,7.54,10.073,3.332,-164704,2977530,441000000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3226188,557297,392593,949890,2019-04-09,-5.53,31.90,380,0.1326,-4.3147,0.1326,-4.1878,-4.5093,-4.3147,-0.9284,-4.1878,,,,,,,,,43.8931298,50.49900199,54.50819673,70.97505669,,,,,,,买一主买，成功率24.32%
002530,金财互联,12.89,-7.7968,11.913,-11115,579450,44520000,日跌幅偏离值达到7%的前五只证券,3226176,43944,32828,76772,2019-04-09,-1.92,13.25,48,0.931,0.5499,-3.879,-2.9851,-4.1117,-1.0998,-0.4655,0.1571,,,,,,,,,27.87698411,108.23909534,52.00471696,-12.46761056,,,,,,,2家机构卖出，成功率26.12%
002547,春兴精工,8.49,9.9741,20.044,123818,1327260,159880000,日涨幅偏离值达到7%的前五只证券,3226169,67497,191316,258813,2019-04-09,9.33,19.50,56,1.649,-0.4717,-4.7114,-4.5991,-6.3604,-4.2453,13.4276,24.8821,,,,,,,,,1.92076831,30.6153846,155.72289155,-2.1889401,,,,,,,实力游资买入，成功率47.72%
002597,金禾实业,23.06,2.6257,10.993,36579,1369840,60910000,日振幅值达到15%的前五只证券,3226180,190406,226985,417390,2019-04-09,2.67,30.47,128,-2.4284,-2.7087,-8.4996,-6.3499,-8.8899,-5.151,-6.765,-5.2398,,,,,,,,,35.64705883,49.25566342,45.58080809,-3.5160715,,,,,,,广东资金买入，成功率46.50%
002617,露笑科技,6.39,9.9828,15.553,-27387,1006170,162780000,日涨幅偏离值达到7%的前五只证券,3226171,93298,65911,159209,2019-04-09,-2.72,15.82,67,0.313,2.9508,10.3286,20.3279,4.3818,2.459,20.5008,22.1311,,,,,,,,,41.99999999,45.55808656,-21.59509203,-32.31429679,,,,,,,主力做T，成功率51.80%
002617,露笑科技,6.39,9.9828,15.553,34331,1684770,284670000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3226189,130009,164340,294348,2019-04-09,2.04,17.47,67,0.313,2.9508,10.3286,20.3279,4.3818,2.459,20.5008,22.1311,,,,,,,,,41.99999999,45.55808656,-21.59509203,-32.31429679,,,,,,,实力游资买入，成功率54.59%
002639,雪人股份,14.8,8.0292,20.514,-14734,3594820,272810000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3226187,361726,346993,708719,2019-04-09,-0.41,19.72,76,-6.2162,-5.1517,-7.973,0.988,-5.0676,-0.2117,2.6351,5.0106,,,,,,,,,81.15055084,159.1943958,155.61312605,100.27063601,,,,,,,主力做T，成功率45.69%
002703,浙江世宝,7.59,10,9.65,24395,365710,53370000,日振幅值达到15%的前五只证券,3226179,31063,55458,86521,2019-04-09,6.67,23.66,42,2.5033,-6.6234,-7.6416,-9.2208,-12.253,-12.8571,-13.307,-15.1948,,,,,,,,,40.55555549,72.8929384,81.14558462,6.15384612,,,,,,,买一主买，成功率48.87%
002750,龙津药业,18.51,0.4341,10.707,12588,770690,42540000,日振幅值达到15%的前五只证券,3226178,47944,60533,108477,2019-04-09,1.63,14.08,74,7.7796,7.8212,18.5845,22.6257,6.7531,3.9665,2.4851,5.3073,,,,,,,,,31.18355777,218.04123716,209.01502506,120.00390093,,,,,,,实力游资买入，成功率70.75%
002783,凯龙股份,12.36,-8.9838,8.48,23687,292100,23040000,日跌幅偏离值达到7%的前五只证券,3226173,20171,43858,64029,2019-04-09,8.11,21.92,34,1.8608,-1.3567,5.178,14.1261,15.6958,25.5387,39.9676,51.8755,,,,,,,,,56.45569621,80.96632501,75.3191489,15.0348465,,,,,,,广东资金卖出，成功率63.28%
002888,惠威科技,26.05,2.5994,42.138,12149,385650,14990000,日换手率达到20%的前五只证券,3226184,57278,69427,126706,2019-04-09,3.15,32.86,9,1.2668,1.5006,-8.215,-8.4648,-7.9846,-6.9642,-1.3052,-1.5006,,,,,,,,,36.38743454,36.96109354,45.44946955,4.03311926,,,,,,,浙江资金买入，成功率34.03%
002941,新疆交建,39.63,5.8776,43.576,32110,1103570,28320000,日换手率达到20%的前五只证券,3226183,55620,87730,143351,2019-04-09,2.91,12.99,26,-4.8448,-4.6392,-7.8476,-5.6701,-5.0214,-2.0876,-7.2168,-5.2062,,,,,,,,,10.14452474,30.01968504,451.94986072,451.94986072,,,,,,,实力游资买入，成功率35.85%
002942,新农股份,34.3,-0.781,28.378,-28,296160,8510000,日换手率达到20%的前五只证券,3226186,28055,28027,56082,2019-04-09,-0.01,18.94,10,-2.6531,-3.135,-8.4548,-9.0856,-8.9796,-8.1567,-8.309,-8.6792,,,,,,,,,1.26956008,22.89501971,139.35799023,139.35799023,,,,,,,实力游资卖出，成功率36.95%
002951,金时科技,32.04,-7.3721,35.151,-8725,513820,15820000,日换手率达到20%的前五只证券,3226185,37401,28676,66077,2019-04-09,-1.70,12.86,14,-1.5918,1.4711,0.8427,2.9741,-4.0262,-0.5437,-0.9051,0.7355,,,,,,,,,222.33400402,222.33400402,222.33400402,222.33400402,,,,,,,实力游资卖出，成功率35.33%
002952,亚世光电,72.99,-8.1193,54.418,7579,626600,8290000,日跌幅偏离值达到7%的前五只证券,3226175,22743,30323,53066,2019-04-09,1.21,8.47,11,-5.7405,-2.3289,-9.2752,-5.115,-11.0563,-7.101,-11.8646,-8.8441,,,,,,,,,134.39306358,134.39306358,134.39306358,134.39306358,,,,,,,1家机构卖出，成功率39.71%
002952,亚世光电,72.99,-8.1193,54.418,7579,626600,8290000,日换手率达到20%的前五只证券,3226182,22743,30323,53066,2019-04-09,1.21,8.47,11,-5.7405,-2.3289,-9.2752,-5.115,-11.0563,-7.101,-11.8646,-8.8441,,,,,,,,,134.39306358,134.39306358,134.39306358,134.39306358,,,,,,,1家机构卖出，成功率39.71%
002952,亚世光电,72.99,-8.1193,54.418,7579,626600,8290000,连续三个交易日内，日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,3226192,22743,30323,53066,2019-04-09,1.21,8.47,11,-5.7405,-2.3289,-9.2752,-5.115,-11.0563,-7.101,-11.8646,-8.8441,,,,,,,,,134.39306358,134.39306358,134.39306358,134.39306358,,,,,,,1家机构卖出，成功率39.71%
300099,精准信息,11.83,10.0465,37.154,20333,1686600,145520000,日涨幅偏离值达到7%的前五只证券,3225684,164137,184470,348607,2019-04-09,1.21,20.67,46,-4.4801,-5.812,-13.7785,-13.6752,-16.2299,-14.7009,-14.6238,-14.5299,,,,,,,,,125.76335877,160.57268723,159.42982455,76.58173184,,,,,,,实力游资买入，成功率50.36%
300099,精准信息,11.83,10.0465,37.154,10222,1838330,159640000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225702,176340,186561,362901,2019-04-09,0.56,19.74,46,-4.4801,-5.812,-13.7785,-13.6752,-16.2299,-14.7009,-14.6238,-14.5299,,,,,,,,,125.76335877,160.57268723,159.42982455,76.58173184,,,,,,,实力游资买入，成功率50.50%
300099,精准信息,11.83,10.0465,37.154,20333,1686600,145520000,日换手率达到20%的前五只证券,3225696,164137,184470,348607,2019-04-09,1.21,20.67,46,-4.4801,-5.812,-13.7785,-13.6752,-16.2299,-14.7009,-14.6238,-14.5299,,,,,,,,,125.76335877,160.57268723,159.42982455,76.58173184,,,,,,,实力游资买入，成功率50.36%
300110,华仁药业,7.93,9.9861,14.889,-38157,1369990,175390000,日涨幅偏离值达到7%的前五只证券,3225685,172576,134418,306994,2019-04-09,-2.79,22.41,93,2.7743,3.4884,-4.7919,-3.3592,-14.2497,-9.8191,-3.2787,-1.8088,,,,,,,,,113.17204303,144.75308639,76.22222223,28.78376597,,,,,,,实力游资买入，成功率58.16%
300176,派生科技,27.91,-9.9968,0.166,-14075,17230,620000,日跌幅偏离值达到7%的前五只证券,3225692,17232,3157,20388,2019-04-09,-81.69,118.33,104,-9.9964,-9.992,-18.9896,-18.9889,-27.0871,-25.1194,-22.5726,-16.7994,,,,,,,,,-37.40749047,-25.27443182,-18.10446093,-25.76626206,,,,,,,卖一主卖，成功率18.79%
300250,初灵信息,19.93,9.989,20.074,34098,579680,29570000,日涨幅偏离值达到7%的前五只证券,3225688,54561,88660,143221,2019-04-09,5.88,24.71,29,2.6593,-1.95,-4.3151,-6.35,-5.5695,-5.5,7.426,5.65,,,,,,,,,26.8618714,78.10545129,82.17550272,31.92017676,,,,,,,实力游资买入，成功率40.58%
300266,兴源环境,6.18,9.9644,12.861,-5410,1124430,188030000,日涨幅偏离值达到7%的前五只证券,3225686,82133,76723,158855,2019-04-09,-0.48,14.13,90,10.0324,4.7393,-0.9709,-9.1627,-9.8706,-10.2686,-7.767,-8.2148,,,,,,,,,44.05594405,62.63157895,63.060686,-53.50394059,,,,,,,买一主买，成功率44.76%
300266,兴源环境,6.18,9.9644,12.861,5283,1719800,300360000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225703,99195,104477,203672,2019-04-09,0.31,11.84,90,10.0324,4.7393,-0.9709,-9.1627,-9.8706,-10.2686,-7.767,-8.2148,,,,,,,,,44.05594405,62.63157895,63.060686,-53.50394059,,,,,,,实力游资买入，成功率51.93%
300275,梅安森,12.11,9.9909,0.466,22632,45760,4110000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225707,8686,31318,40004,2019-04-09,49.46,87.42,14,9.9917,9.9099,3.5508,-13.5886,-6.7713,-17.042,-9.0008,-17.7177,,,,,,,,,24.07786886,50.24813898,53.29113928,-8.60377357,,,,,,,实力游资买入，成功率24.65%
300378,鼎捷软件,23.67,9.9907,8.221,135749,1255300,57280000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225705,133983,269732,403714,2019-04-09,10.81,32.16,62,10.0127,0,-0.9717,-15.6,-10.8576,-18.44,-15.4626,-20.6,,,,,,,,,65.52447551,125.42857146,136.22754492,54.26727954,,,,,,,实力游资买入，成功率18.44%
300416,苏试试验,25.2,-10,19.582,-131379,390440,15000000,日振幅值达到15%的前五只证券,3225694,165642,34263,199905,2019-04-09,-33.65,51.20,19,-7.8571,-2.6734,-10,-5.2632,-10.6349,-4.7619,-10.8333,-6.4327,,,,,,,,,26.18928393,28.0487805,39.99999999,2.41563993,,,,,,,上海资金卖出，成功率29.70%
300416,苏试试验,25.2,-10,19.582,-131379,390440,15000000,日跌幅偏离值达到7%的前五只证券,3225690,165642,34263,199905,2019-04-09,-33.65,51.20,19,-7.8571,-2.6734,-10,-5.2632,-10.6349,-4.7619,-10.8333,-6.4327,,,,,,,,,26.18928393,28.0487805,39.99999999,2.41563993,,,,,,,上海资金卖出，成功率29.70%
300435,中泰股份,15.76,9.9791,5.399,15655,263570,18260000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225706,40048,55704,95752,2019-04-09,5.94,36.33,19,10.0254,11.5205,15.4822,13.8012,18.3376,0.6433,21.5736,7.1345,,,,,,,,,49.24242422,63.31606218,62.47422677,32.23603802,,,,,,,买一主买，成功率58.10%
300527,中国应急,16.4,-6.5527,28.778,11244,1222830,74270000,日换手率达到20%的前五只证券,3225699,103511,114755,218266,2019-04-09,0.92,17.85,42,2.1341,-1.8405,-7.1951,-7.362,-11.1585,-8.773,-7.9268,-8.0368,,,,,,,,,100.98039209,128.41225624,110.5263158,6.10211472,,,,,,,广东资金卖出，成功率48.72%
300536,农尚环境,25.78,9.9829,19.653,-24916,1255770,54660000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225701,125462,100546,226008,2019-04-09,-1.98,18.00,16,-10.0078,-16.6667,-13.1885,-17.5556,-10.1241,-14.8148,-15.4383,-19.5556,,,,,,,,,163.06122445,189.66292129,184.86187854,73.02013425,,,,,,,实力游资买入，成功率27.48%
300620,光库科技,42.59,-9.9768,22.927,-23660,215820,5040000,日跌幅偏离值达到7%的前五只证券,3225693,36466,12806,49272,2019-04-09,-10.96,22.83,9,-2.0662,-1.0464,-3.7802,-2.5684,-4.9307,-2.6159,-3.0054,-2.2592,,,,,,,,,-0.4906542,-5.66998893,11.11400992,12.5531589,,,,,,,1家机构卖出，成功率53.49%
300663,科蓝软件,55.48,9.9921,12.159,-9821,809780,14970000,日振幅值达到15%的前五只证券,3225695,90218,80397,170614,2019-04-09,-1.21,21.07,68,-3.0281,0.2221,6.6691,12.6573,6.3987,11.0659,-5.8399,-4.6632,,,,,,,,,169.71317455,297.42120344,267.17405696,182.73458739,,,,,,,买一主买，成功率55.24%
300663,科蓝软件,55.48,9.9921,12.159,-9821,809780,14970000,日涨幅偏离值达到7%的前五只证券,3225687,90218,80397,170614,2019-04-09,-1.21,21.07,68,-3.0281,0.2221,6.6691,12.6573,6.3987,11.0659,-5.8399,-4.6632,,,,,,,,,169.71317455,297.42120344,267.17405696,182.73458739,,,,,,,买一主买，成功率55.24%
300663,科蓝软件,55.48,9.9921,12.159,68132,1503170,29360000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225704,137645,205777,343422,2019-04-09,4.53,22.85,68,-3.0281,0.2221,6.6691,12.6573,6.3987,11.0659,-5.8399,-4.6632,,,,,,,,,169.71317455,297.42120344,267.17405696,182.73458739,,,,,,,买一主买，成功率58.05%
300743,天地数码,44.64,7.3593,25.527,18181,185050,4210000,日换手率达到20%的前五只证券,3225700,16337,34519,50856,2019-04-09,9.83,27.48,7,9.991,15.6616,13.3513,14.7615,20.9005,18.8119,46.3038,43.7894,,,,,,,,,11.59999999,18.97654582,-4.88537271,204.94914177,,,,,,,实力游资买入，成功率66.67%
300758,七彩化学,51.81,-10.0052,36.927,-37965,521580,9850000,日跌幅偏离值达到7%的前五只证券,3225689,72448,34483,106931,2019-04-09,-7.28,20.50,14,-6.3887,-3.5296,-9.0909,-4.6995,-8.5312,-3.7919,-9.2839,-5.1029,,,,,,,,,-2.85017814,134.54051607,134.54051607,134.54051607,,,,,,,实力游资卖出，成功率33.57%
300758,七彩化学,51.81,-10.0052,36.927,-37965,521580,9850000,日换手率达到20%的前五只证券,3225697,72448,34483,106931,2019-04-09,-7.28,20.50,14,-6.3887,-3.5296,-9.0909,-4.6995,-8.5312,-3.7919,-9.2839,-5.1029,,,,,,,,,-2.85017814,134.54051607,134.54051607,134.54051607,,,,,,,实力游资卖出，成功率33.57%
300761,立华股份,66.83,-9.9933,13.905,-11165,385810,5740000,日跌幅偏离值达到7%的前五只证券,3225691,39833,28668,68500,2019-04-09,-2.89,17.75,28,-5.8058,-1.3281,-4.1149,0,-2.3044,2.25,-5.731,-2.4063,,,,,,,,,-23.65775645,127.70017036,127.70017036,127.70017036,,,,,,,广东资金卖出，成功率33.07%
300762,上海瀚讯,90.11,-5.0474,35.516,11196,1098090,11850000,日换手率达到20%的前五只证券,3225698,97252,108448,205701,2019-04-09,1.02,18.73,30,-1.365,-4.6995,-1.254,-4.929,-2.7855,-4.0984,-10.8867,-12.2404,,,,,,,,,453.5012285,453.5012285,453.5012285,453.5012285,,,,,,,实力游资卖出，成功率44.85%
300766,每日互动,48.86,9.9955,0.418,14629,14900,320000,连续三个交易日内，涨幅偏离值累计达到20%的证券,3225708,275,14904,15179,2019-04-09,98.18,101.87,20,10.0082,10.0093,21.0192,21.0047,33.115,33.0977,32.1122,19.107,,,,,,,,,273.54740061,273.54740061,273.54740061,273.54740061,,,,,,,实力游资买入，成功率68.85%
600150,中国船舶,24.56,9.9866,0.052,17214,27614,1164918,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227482,10400,27614,38014,2019-04-09,62.34,137.66,338,10.0163,9.9926,21.0098,14.7298,9.4055,-1.7395,6.4739,-3.4419,,,,,,,,,51.7923352,79.00874515,116.0070346,20.09779871,,,,,,,买一主买，成功率71.33%
600389,江山股份,25.41,10,10.157,31374,775648,31111901,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227480,74052,105425,179477,2019-04-09,4.04,23.14,75,2.2039,1.7879,-7.8709,-5.9732,-10.8225,-6.7859,-10.1928,-7.7611,,,,,,,,,42.27323629,49.29494713,18.73831775,45.87968229,,,,,,,1家机构买入，成功率51.87%
600400,红豆股份,4.69,10.0939,1.871,1515,213626,46699350,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3227486,20659,22173,42832,2019-04-09,0.71,20.05,117,4.4776,-5.3498,-3.6247,-7.8189,-6.3966,-8.8477,-6.3966,-9.465,,,,,,,,,12.74038462,22.45430809,18.43434343,6.49829223,,,,,,,实力游资买入，成功率50.79%
600422,昆药集团,13.95,5.6018,17.037,11475,3645149,275494729,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227474,183448,194923,378370,2019-04-09,0.31,10.38,106,2.724,6.3197,9.6774,12.2677,-0.2867,3.3457,2.8674,4.7584,,,,,,,,,56.04026846,122.84345049,101.8813314,45.31250001,,,,,,,实力游资买入，成功率40.19%
600517,置信电气,8.51,9.9483,0.144,19521,25286,3088542,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227484,5765,25286,31052,2019-04-09,77.20,122.80,106,9.9882,10.0427,21.0341,21.047,33.1375,33.1197,25.9694,17.3077,,,,,,,,,92.09932281,116.53944018,132.51366121,61.8750023,,,,,,,实力游资买入，成功率78.38%
600555,海航创新,3.7,10.1191,11.515,26171,401880,112100946,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3227485,42460,68632,111092,2019-04-09,6.51,27.64,36,10,13.5135,2.1622,-0.2703,-2.7027,-1.6216,-4.0541,-4.3243,,,,,,,,,14.55108353,27.14776633,32.61648739,-27.02169628,,,,,,,买一主买，成功率41.21%
600614,鹏起科技,8.7,9.9874,16.138,-80758,3808982,469690898,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227481,273009,192251,465260,2019-04-09,-2.12,12.21,131,-10,-15.6708,-18.9655,-20.4058,-17.931,-18.4893,-18.3908,-20.8568,,,,,,,,,34.88372093,50,57.89473684,-14.37007874,,,,,,,实力游资买入，成功率43.13%
600685,中船防务,19.58,10,2.63,-1886,430612,22058693,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227477,95942,94056,189997,2019-04-09,-0.44,44.12,161,3.7283,-1.7413,1.1236,-2.7363,-7.6609,-9.7015,-6.8948,-9.2537,,,,,,,,,27.55700326,88.99613901,82.1395349,-12.97777779,,,,,,,买一主买，成功率51.16%
600793,宜宾纸业,22.89,7.8191,9.128,-1975,579302,27478177,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227475,40304,38329,78633,2019-04-09,-0.34,13.57,24,-4.3687,-2.1544,-8.0821,-5.7899,-7.121,-3.8151,-8.4316,-3.5009,,,,,,,,,43.15197,51.8911745,27.37896497,15.60606063,,,,,,,实力游资买入，成功率40.83%
601975,长航油运,5.13,10.0858,16.032,14953,1479117,304373205,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,3227487,72853,87806,160658,2019-04-09,1.01,10.86,97,-4.4834,-5.1383,-13.8402,-11.4625,-16.3743,-13.6364,-14.425,-14.4269,,,,,,,,,85.19855596,54.98489426,19.02552204,19.02552204,,,,,,,实力游资买入，成功率42.47%
603002,宏昌电子,5.28,-9.1222,14.255,-44548,467988,86987397,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,3227490,79644,35097,114741,2019-04-09,-9.52,24.52,32,-4.1667,-2.1526,-7.197,-4.8924,-8.7121,-4.1096,-7.197,-4.501,,,,,,,,,23.07692312,43.86920986,26.61870501,5.41462246,,,,,,,实力游资卖出，成功率48.83%
603009,北特科技,10.02,-9.973,16.332,-122350,550932,52369943,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,3227488,148804,26454,175258,2019-04-09,-22.21,31.81,32,-7.2854,-0.1094,-11.477,-1.9694,-12.5749,-3.3917,-11.6766,-3.9387,,,,,,,,,48.88558695,65.3465347,49.55223885,-7.98689707,,,,,,,实力游资卖出，成功率35.00%
603079,圣达生物,30.97,1.408,21.643,76353,235101,7902280,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,3227492,34779,111132,145911,2019-04-09,32.48,62.06,11,5.4246,0.6167,-2.228,-4.2519,-7.2005,-5.5501,-14.7885,-14.346,,,,,,,,,57.52797557,85.56021571,72.24694103,-6.23787988,,,,,,,2家机构买入，成功率43.72%
603085,天成自控,13.01,9.9746,31.581,4695,574378,46577670,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,3227493,33492,38188,71680,2019-04-09,0.82,12.48,19,-4.9193,-6.8966,-14.4504,-10.5052,-14.0661,-9.5429,-10.146,-6.1748,,,,,,,,,34.12371134,66.36828641,31.94726168,-38.6154714,,,,,,,买一主买，成功率44.16%
603085,天成自控,13.01,9.9746,31.581,-555,1076077,89749599,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227478,54832,54277,109109,2019-04-09,-0.05,10.14,19,-4.9193,-6.8966,-14.4504,-10.5052,-14.0661,-9.5429,-10.146,-6.1748,,,,,,,,,34.12371134,66.36828641,31.94726168,-38.6154714,,,,,,,实力游资买入，成功率38.62%
603379,三美股份,59.14,-4.8584,40.047,45657,1464299,23921836,有价格涨跌幅限制的日换手率达到20%的前三只证券,3227496,37510,83166,120676,2019-04-09,3.12,8.24,35,-1.674,-0.6102,-5.952,-4.0272,-8.0149,-4.7943,-10.2638,-7.7406,,,,,,,,,82.36201048,82.36201048,82.36201048,82.36201048,,,,,,,4家机构卖出，成功率33.27%
603599,广信股份,18.92,-5.9175,4.319,3879,404786,20067754,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,3227491,131505,135384,266888,2019-04-09,0.96,65.93,88,2.5899,-2.594,-4.7569,-5.7702,-3.8584,-3.5998,-3.8055,-3.7057,,,,,,,,,26.04930045,70.91237576,57.79816516,26.41099959,,,,,,,4家机构卖出，成功率38.54%
603681,永冠新材,32.89,6.5436,66.414,54153,912004,27659894,有价格涨跌幅限制的日换手率达到20%的前三只证券,3227494,24215,78368,102583,2019-04-09,5.94,11.25,14,-2.0675,0.3776,-1.0337,-0.5664,-9.395,-4.8773,-0.8817,-1.825,,,,,,,,,228.9,228.9,228.9,228.9,,,,,,,实力游资买入，成功率46.24%
603709,中源家居,43.41,10.0101,13.038,31249,203530,5025522,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227483,29985,61234,91219,2019-04-09,15.35,44.82,9,3.202,2.848,-0.668,-1.3091,1.6125,5.65,7.5789,7.2577,,,,,,,,,51.25435538,57.22564288,96.24773959,31.78910535,,,,,,,实力游资买入，成功率91.75%
603823,百合花,31.33,10.007,31.794,16966,784182,26405590,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3227479,113966,130932,244898,2019-04-09,2.16,31.23,22,-0.6384,-2.6812,-10.565,-10.096,-19.5021,-16.4184,-20.2681,-17.2128,,,,,,,,,75.3217683,84.72877354,110.69266981,105.88867622,,,,,,,实力游资买入，成功率28.89%
